"treatment","genus","epithet","clump","size","treatment1","algorithm","AUC","TSS","pROC","omission","M1","M2","good","bad","total","mod","M3"
"Codonanthe_gracilis_N_020","Codonanthe","gracilis","N","020","Codonanthe_gracilis_N_020","rf",0.804166666666667,0.62,1.56652947557839,0.268512588863523,0.174,2.14814814814815,174,81,1000,"raw_mean",0.682352941176471
"Codonanthe_gracilis_N_020","Codonanthe","gracilis","N","020","Codonanthe_gracilis_N_020","svmk",0.622916666666667,0.467916666666667,1.08178724248642,0.148068060929849,0.118,0.797297297297297,118,148,1000,"raw_mean",0.443609022556391
"Codonanthe_gracilis_N_050","Codonanthe","gracilis","N","050","Codonanthe_gracilis_N_050","bioclim",0.855625,0.6875,1.94759662250971,0.138981896667079,0.105,0.23489932885906,105,447,1000,"raw_mean",0.190217391304348
"Codonanthe_gracilis_N_050","Codonanthe","gracilis","N","050","Codonanthe_gracilis_N_050","glm",0.8878125,0.73375,1.40769262675931,0.259615384615385,0.199,0.888392857142857,199,224,1000,"raw_mean",0.470449172576832
"Codonanthe_gracilis_N_050","Codonanthe","gracilis","N","050","Codonanthe_gracilis_N_050","maxent",0.9403125,0.84125,1.65559746835552,0.114141856125945,0.222,1.37888198757764,222,161,1000,"raw_mean",0.579634464751958
"Codonanthe_gracilis_N_050","Codonanthe","gracilis","N","050","Codonanthe_gracilis_N_050","rf",0.932578125,0.83625,1.72424744209008,0.0971250032541914,0.214,2.18367346938776,214,98,1000,"raw_mean",0.685897435897436
"Codonanthe_gracilis_N_050","Codonanthe","gracilis","N","050","Codonanthe_gracilis_N_050","svmk",0.8471875,0.64875,1.08310524806606,0.189638157567906,0.133,0.791666666666667,133,168,1000,"raw_mean",0.441860465116279
"Codonanthe_gracilis_N_100","Codonanthe","gracilis","N","100","Codonanthe_gracilis_N_100","bioclim",0.858041666666667,0.632916666666667,1.90220907464,0.206737425980559,0.373,3.08264462809917,373,121,1000,"raw_mean",0.755060728744939
"Codonanthe_gracilis_N_100","Codonanthe","gracilis","N","100","Codonanthe_gracilis_N_100","glm",0.8665,0.695416666666666,1.32512639631405,0.106082987153576,0.203,1.04102564102564,203,195,1000,"raw_mean",0.510050251256281
"Codonanthe_gracilis_N_100","Codonanthe","gracilis","N","100","Codonanthe_gracilis_N_100","maxent",0.924166666666667,0.779583333333334,1.6288367788986,0.13973010433676,0.215,1.29518072289157,215,166,1000,"raw_mean",0.564304461942257
"Codonanthe_gracilis_N_100","Codonanthe","gracilis","N","100","Codonanthe_gracilis_N_100","rf",0.921833333333333,0.75375,1.54235426387471,0.194815965179175,0.249,2.18421052631579,249,114,1000,"raw_mean",0.685950413223141
"Codonanthe_gracilis_N_100","Codonanthe","gracilis","N","100","Codonanthe_gracilis_N_100","svmk",0.889083333333333,0.738333333333334,1.07270344027891,0.100779391590678,0.146,0.853801169590643,146,171,1000,"raw_mean",0.460567823343849
"Dichaea_cogniauxiana_C_010","Dichaea","cogniauxiana","C","010","Dichaea_cogniauxiana_C_010","bioclim",0.4325,0,NA,0.5,0.005,0.0050251256281407,5,995,1000,"raw_mean",0.005
"Dichaea_cogniauxiana_C_010","Dichaea","cogniauxiana","C","010","Dichaea_cogniauxiana_C_010","glm",0.54875,0.37,1.294882947822,NA,0.018,0.0810810810810811,18,222,1000,"raw_mean",0.075
"Dichaea_cogniauxiana_C_010","Dichaea","cogniauxiana","C","010","Dichaea_cogniauxiana_C_010","maxent",0.635,0.56625,1.45473271042057,0.294224860697035,0.129,0.934782608695652,129,138,1000,"raw_mean",0.48314606741573
"Dichaea_cogniauxiana_C_010","Dichaea","cogniauxiana","C","010","Dichaea_cogniauxiana_C_010","rf",0.608125,0.53625,1.47340175889389,0.304604738352103,0.167,5.38709677419355,167,31,1000,"raw_mean",0.843434343434343
"Dichaea_cogniauxiana_C_010","Dichaea","cogniauxiana","C","010","Dichaea_cogniauxiana_C_010","svmk",0.705,0.58,1.7411481131517,0.226912738393957,0.148,1.22314049586777,148,121,1000,"raw_mean",0.550185873605948
"Dichaea_cogniauxiana_C_020","Dichaea","cogniauxiana","C","020","Dichaea_cogniauxiana_C_020","bioclim",0.676458333333333,0.381666666666667,1.95798111101464,0.290539114838846,0.238,0.312335958005249,238,762,1000,"raw_mean",0.238
"Dichaea_cogniauxiana_C_020","Dichaea","cogniauxiana","C","020","Dichaea_cogniauxiana_C_020","glm",0.8875,0.79875,1.48260059017082,NA,0.201,1.02030456852792,201,197,1000,"raw_mean",0.505025125628141
"Dichaea_cogniauxiana_C_020","Dichaea","cogniauxiana","C","020","Dichaea_cogniauxiana_C_020","maxent",0.902916666666667,0.82875,1.64911419202539,0.142306126081092,0.194,1.70175438596491,194,114,1000,"raw_mean",0.62987012987013
"Dichaea_cogniauxiana_C_020","Dichaea","cogniauxiana","C","020","Dichaea_cogniauxiana_C_020","rf",0.92875,0.86625,1.75251486579743,0.116236727395793,0.185,3.24561403508772,185,57,1000,"raw_mean",0.764462809917355
"Dichaea_cogniauxiana_C_020","Dichaea","cogniauxiana","C","020","Dichaea_cogniauxiana_C_020","svmk",0.91875,0.830416666666667,1.85589646849469,0.0883074582461902,0.14,1.01449275362319,140,138,1000,"raw_mean",0.503597122302158
"Dichaea_cogniauxiana_C_050","Dichaea","cogniauxiana","C","050","Dichaea_cogniauxiana_C_050","bioclim",0.636339285714286,0.295892857142857,1.85898061727904,0.310461652368658,0.236,1.56291390728477,236,151,1000,"raw_mean",0.609819121447028
"Dichaea_cogniauxiana_C_050","Dichaea","cogniauxiana","C","050","Dichaea_cogniauxiana_C_050","glm",0.838035714285714,0.651071428571429,1.3791850338658,NA,0.174,0.857142857142857,174,203,1000,"raw_mean",0.461538461538462
"Dichaea_cogniauxiana_C_050","Dichaea","cogniauxiana","C","050","Dichaea_cogniauxiana_C_050","maxent",0.85625,0.678035714285714,1.65822789655908,0.215859276583005,0.217,1.68217054263566,217,129,1000,"raw_mean",0.627167630057804
"Dichaea_cogniauxiana_C_050","Dichaea","cogniauxiana","C","050","Dichaea_cogniauxiana_C_050","rf",0.852678571428571,0.667142857142857,1.52216438962089,0.17244131863218,0.138,1.40816326530612,138,98,1000,"raw_mean",0.584745762711864
"Dichaea_cogniauxiana_C_050","Dichaea","cogniauxiana","C","050","Dichaea_cogniauxiana_C_050","svmk",0.855714285714286,0.668928571428571,1.51905738650685,0.149643884229979,0.159,0.893258426966292,159,178,1000,"raw_mean",0.471810089020772
"Dichaea_cogniauxiana_C_100","Dichaea","cogniauxiana","C","100","Dichaea_cogniauxiana_C_100","bioclim",0.748458333333333,0.435833333333333,1.76416780920103,0.304377823719584,0.247,1.51533742331288,247,163,1000,"raw_mean",0.602439024390244
"Dichaea_cogniauxiana_C_100","Dichaea","cogniauxiana","C","100","Dichaea_cogniauxiana_C_100","glm",0.848,0.615833333333333,1.28717300963564,0.096528496520491,0.217,1.14814814814815,217,189,1000,"raw_mean",0.53448275862069
"Dichaea_cogniauxiana_C_100","Dichaea","cogniauxiana","C","100","Dichaea_cogniauxiana_C_100","maxent",0.8965,0.679583333333334,1.4233289480916,0.152304782320375,0.216,1.45945945945946,216,148,1000,"raw_mean",0.593406593406593
"Dichaea_cogniauxiana_C_100","Dichaea","cogniauxiana","C","100","Dichaea_cogniauxiana_C_100","rf",0.859541666666667,0.64875,1.25468606619082,0.188654848788939,0.213,3.38095238095238,213,63,1000,"raw_mean",0.771739130434783
"Dichaea_cogniauxiana_C_100","Dichaea","cogniauxiana","C","100","Dichaea_cogniauxiana_C_100","svmk",0.89175,0.680833333333333,1.11589577088725,0.169948393602492,0.144,1.04347826086957,144,138,1000,"raw_mean",0.51063829787234
"Dichaea_cogniauxiana_N_010","Dichaea","cogniauxiana","N","010","Dichaea_cogniauxiana_N_010","bioclim",0.5478125,0.115,1.97909774654205,0.393518518518519,0.049,0.0515247108307045,49,951,1000,"raw_mean",0.049
"Dichaea_cogniauxiana_N_010","Dichaea","cogniauxiana","N","010","Dichaea_cogniauxiana_N_010","glm",0.828125,0.725,1.47828488391752,NA,0.212,0.917748917748918,212,231,1000,"raw_mean",0.478555304740406
"Dichaea_cogniauxiana_N_010","Dichaea","cogniauxiana","N","010","Dichaea_cogniauxiana_N_010","maxent",0.799375,0.695,1.5394757820074,0.219614685351841,0.183,1.75961538461538,183,104,1000,"raw_mean",0.637630662020906
"Dichaea_cogniauxiana_N_010","Dichaea","cogniauxiana","N","010","Dichaea_cogniauxiana_N_010","rf",0.75,0.69,1.59579899919772,0.210993313790287,0.19,3.87755102040816,190,49,1000,"raw_mean",0.794979079497908
"Dichaea_cogniauxiana_N_010","Dichaea","cogniauxiana","N","010","Dichaea_cogniauxiana_N_010","svmk",0.438125,0.27125,1.18048328049823,0.392179013499752,0.149,1.11194029850746,149,134,1000,"raw_mean",0.526501766784452
"Dichaea_cogniauxiana_N_020","Dichaea","cogniauxiana","N","020","Dichaea_cogniauxiana_N_020","bioclim",0.480208333333333,0.0575000000000001,1.86542304042642,0.473769449657928,0.332,1.27692307692308,332,260,1000,"raw_mean",0.560810810810811
"Dichaea_cogniauxiana_N_020","Dichaea","cogniauxiana","N","020","Dichaea_cogniauxiana_N_020","glm",0.882083333333333,0.7625,1.39945628275706,NA,0.205,1.025,205,200,1000,"raw_mean",0.506172839506173
"Dichaea_cogniauxiana_N_020","Dichaea","cogniauxiana","N","020","Dichaea_cogniauxiana_N_020","maxent",0.73,0.542916666666666,1.35100347083323,0.134786745128687,0.132,1.17857142857143,132,112,1000,"raw_mean",0.540983606557377
"Dichaea_cogniauxiana_N_020","Dichaea","cogniauxiana","N","020","Dichaea_cogniauxiana_N_020","rf",0.786041666666667,0.596666666666667,1.42879154892023,0.247043114940923,0.11,0.873015873015873,110,126,1000,"raw_mean",0.466101694915254
"Dichaea_cogniauxiana_N_020","Dichaea","cogniauxiana","N","020","Dichaea_cogniauxiana_N_020","svmk",0.708333333333333,0.52375,1.52854967386099,0.309310932546181,0.136,0.790697674418605,136,172,1000,"raw_mean",0.441558441558442
"Dichaea_cogniauxiana_N_050","Dichaea","cogniauxiana","N","050","Dichaea_cogniauxiana_N_050","bioclim",0.624765625,0.2825,1.83691925353748,0.345778604283741,0.261,1.10126582278481,261,237,1000,"raw_mean",0.524096385542169
"Dichaea_cogniauxiana_N_050","Dichaea","cogniauxiana","N","050","Dichaea_cogniauxiana_N_050","glm",0.78484375,0.58875,1.32789181713148,1,0.225,1.14213197969543,225,197,1000,"raw_mean",0.533175355450237
"Dichaea_cogniauxiana_N_050","Dichaea","cogniauxiana","N","050","Dichaea_cogniauxiana_N_050","maxent",0.8421875,0.61125,1.63412810581787,0.188609990818263,0.215,1.99074074074074,215,108,1000,"raw_mean",0.665634674922601
"Dichaea_cogniauxiana_N_050","Dichaea","cogniauxiana","N","050","Dichaea_cogniauxiana_N_050","rf",0.805390625,0.575,1.51876267321533,0.2402228080312,0.169,2.38028169014085,169,71,1000,"raw_mean",0.704166666666667
"Dichaea_cogniauxiana_N_050","Dichaea","cogniauxiana","N","050","Dichaea_cogniauxiana_N_050","svmk",0.74421875,0.5075,1.19673307380923,0.22870017107191,0.113,0.576530612244898,113,196,1000,"raw_mean",0.365695792880259
"Dichaea_cogniauxiana_N_100","Dichaea","cogniauxiana","N","100","Dichaea_cogniauxiana_N_100","bioclim",0.757544642857143,0.520714285714286,1.78040751960698,0.249679234660934,0.167,0.695833333333333,167,240,1000,"raw_mean",0.41031941031941
"Dichaea_cogniauxiana_N_100","Dichaea","cogniauxiana","N","100","Dichaea_cogniauxiana_N_100","glm",0.849910714285715,0.630535714285714,1.28389116004987,0.353970675480973,0.217,1.02358490566038,217,212,1000,"raw_mean",0.505827505827506
"Dichaea_cogniauxiana_N_100","Dichaea","cogniauxiana","N","100","Dichaea_cogniauxiana_N_100","maxent",0.882053571428572,0.6725,1.35876496786459,0.184254387261106,0.223,1.85833333333333,223,120,1000,"raw_mean",0.650145772594752
"Dichaea_cogniauxiana_N_100","Dichaea","cogniauxiana","N","100","Dichaea_cogniauxiana_N_100","rf",0.836294642857143,0.58625,1.31232716788663,0.180947423271489,0.196,3.37931034482759,196,58,1000,"raw_mean",0.771653543307087
"Dichaea_cogniauxiana_N_100","Dichaea","cogniauxiana","N","100","Dichaea_cogniauxiana_N_100","svmk",0.808571428571428,0.578928571428571,1.09037223597187,0.143782300173367,0.113,0.649425287356322,113,174,1000,"raw_mean",0.393728222996516
"Edmundoa_lindenii_C_010","Edmundoa","lindenii","C","010","Edmundoa_lindenii_C_010","bioclim",0.6,0.22875,1.99596036885546,0.289160720353381,0.036,0.0373831775700935,36,963,1000,"raw_mean",0.036036036036036
"Edmundoa_lindenii_C_010","Edmundoa","lindenii","C","010","Edmundoa_lindenii_C_010","glm",0.66125,0.4725,1.30198221503398,NA,0.016,0.0730593607305936,16,219,1000,"raw_mean",0.0680851063829787
"Edmundoa_lindenii_C_010","Edmundoa","lindenii","C","010","Edmundoa_lindenii_C_010","maxent",0.6675,0.51125,1.39410860715915,0.230653116719571,0.096,1.1566265060241,96,83,1000,"raw_mean",0.536312849162011
"Edmundoa_lindenii_C_010","Edmundoa","lindenii","C","010","Edmundoa_lindenii_C_010","rf",0.64125,0.51375,1.53626420941462,0.239832843422637,0.058,0.297435897435897,58,195,1000,"raw_mean",0.229249011857708
"Edmundoa_lindenii_C_010","Edmundoa","lindenii","C","010","Edmundoa_lindenii_C_010","svmk",0.221875,0.12375,1.1389686213572,0.437968355444184,0.141,0.655813953488372,141,215,1000,"raw_mean",0.396067415730337
"Edmundoa_lindenii_C_020","Edmundoa","lindenii","C","020","Edmundoa_lindenii_C_020","bioclim",0.646666666666667,0.29,1.93494928645543,0.365958313408519,0.044,0.0646108663729809,44,681,1000,"raw_mean",0.0606896551724138
"Edmundoa_lindenii_C_020","Edmundoa","lindenii","C","020","Edmundoa_lindenii_C_020","glm",0.814583333333333,0.7125,1.33798439036851,NA,0.178,0.798206278026906,178,223,1000,"raw_mean",0.443890274314214
"Edmundoa_lindenii_C_020","Edmundoa","lindenii","C","020","Edmundoa_lindenii_C_020","maxent",0.720833333333333,0.60375,1.38390437332453,0.274369602973229,0.151,1.30172413793103,151,116,1000,"raw_mean",0.565543071161049
"Edmundoa_lindenii_C_020","Edmundoa","lindenii","C","020","Edmundoa_lindenii_C_020","rf",0.674166666666666,0.514166666666667,1.32429958567834,0.295443134232723,0.127,0.9921875,127,128,1000,"raw_mean",0.498039215686275
"Edmundoa_lindenii_C_020","Edmundoa","lindenii","C","020","Edmundoa_lindenii_C_020","svmk",0.616666666666666,0.452083333333333,1.1903288807471,0.265077747979835,0.147,1.00684931506849,147,146,1000,"raw_mean",0.501706484641638
"Edmundoa_lindenii_C_050","Edmundoa","lindenii","C","050","Edmundoa_lindenii_C_050","bioclim",0.764553571428571,0.536071428571428,1.94609533212612,0.146863346384666,0.458,1.832,458,250,1000,"raw_mean",0.646892655367232
"Edmundoa_lindenii_C_050","Edmundoa","lindenii","C","050","Edmundoa_lindenii_C_050","glm",0.860535714285714,0.693571428571429,1.37215598275764,NA,0.209,1.08854166666667,209,192,1000,"raw_mean",0.521197007481297
"Edmundoa_lindenii_C_050","Edmundoa","lindenii","C","050","Edmundoa_lindenii_C_050","maxent",0.883571428571429,0.687142857142857,1.74073543592837,0.15946330726046,0.217,1.87068965517241,217,116,1000,"raw_mean",0.651651651651652
"Edmundoa_lindenii_C_050","Edmundoa","lindenii","C","050","Edmundoa_lindenii_C_050","rf",0.854107142857143,0.667142857142857,1.57228412274001,0.181379507495466,0.159,1.78651685393258,159,89,1000,"raw_mean",0.641129032258065
"Edmundoa_lindenii_C_050","Edmundoa","lindenii","C","050","Edmundoa_lindenii_C_050","svmk",0.754285714285714,0.546607142857143,1.50605500603454,0.276831694039227,0.163,0.970238095238095,163,168,1000,"raw_mean",0.492447129909366
"Edmundoa_lindenii_C_100","Edmundoa","lindenii","C","100","Edmundoa_lindenii_C_100","bioclim",0.826298076923077,0.615961538461538,1.91354356435214,0.16111136888401,0.111,0.518691588785047,111,214,1000,"raw_mean",0.341538461538462
"Edmundoa_lindenii_C_100","Edmundoa","lindenii","C","100","Edmundoa_lindenii_C_100","glm",0.846346153846154,0.683846153846154,1.32167217835799,1,0.191,0.974489795918367,191,196,1000,"raw_mean",0.493540051679587
"Edmundoa_lindenii_C_100","Edmundoa","lindenii","C","100","Edmundoa_lindenii_C_100","maxent",0.902019230769231,0.721923076923077,1.73991066683588,0.103651668358855,0.218,1.68992248062015,218,129,1000,"raw_mean",0.628242074927954
"Edmundoa_lindenii_C_100","Edmundoa","lindenii","C","100","Edmundoa_lindenii_C_100","rf",0.897788461538461,0.733076923076923,1.51309046372068,0.165978164458997,0.193,2.03157894736842,193,95,1000,"raw_mean",0.670138888888889
"Edmundoa_lindenii_C_100","Edmundoa","lindenii","C","100","Edmundoa_lindenii_C_100","svmk",0.878461538461539,0.666538461538461,1.12420974996387,0.0580016451701389,0.129,0.732954545454545,129,176,1000,"raw_mean",0.422950819672131
"Edmundoa_lindenii_N_010","Edmundoa","lindenii","N","010","Edmundoa_lindenii_N_010","bioclim",0.486875,0,NA,0.5,0.395,0.653973509933775,395,604,1000,"raw_mean",0.395395395395395
"Edmundoa_lindenii_N_010","Edmundoa","lindenii","N","010","Edmundoa_lindenii_N_010","glm",0.75,0.74,1.56393730746499,NA,0.186,0.849315068493151,186,219,1000,"raw_mean",0.459259259259259
"Edmundoa_lindenii_N_010","Edmundoa","lindenii","N","010","Edmundoa_lindenii_N_010","maxent",0.8,0.8,1.59510932033678,0.166543659844902,0.157,1.50961538461538,157,104,1000,"raw_mean",0.601532567049808
"Edmundoa_lindenii_N_010","Edmundoa","lindenii","N","010","Edmundoa_lindenii_N_010","rf",0.59625,0.59625,1.42963410509804,0.263371323930775,0.053,0.473214285714286,53,112,1000,"raw_mean",0.321212121212121
"Edmundoa_lindenii_N_010","Edmundoa","lindenii","N","010","Edmundoa_lindenii_N_010","svmk",0.95125,0.95,1.97302566256332,0.047032408491214,0.134,1.14529914529915,134,117,1000,"raw_mean",0.533864541832669
"Edmundoa_lindenii_N_020","Edmundoa","lindenii","N","020","Edmundoa_lindenii_N_020","bioclim",0.592708333333334,0.244583333333333,1.9532490088951,0.26397209601544,0.104,0.169381107491857,104,614,1000,"raw_mean",0.144846796657382
"Edmundoa_lindenii_N_020","Edmundoa","lindenii","N","020","Edmundoa_lindenii_N_020","glm",0.867916666666667,0.73875,1.37133070007039,NA,0.176,1.02923976608187,176,171,1000,"raw_mean",0.507204610951009
"Edmundoa_lindenii_N_020","Edmundoa","lindenii","N","020","Edmundoa_lindenii_N_020","maxent",0.898333333333333,0.79875,1.41756828743374,0.16429106260689,0.172,2.56716417910448,172,67,1000,"raw_mean",0.719665271966527
"Edmundoa_lindenii_N_020","Edmundoa","lindenii","N","020","Edmundoa_lindenii_N_020","rf",0.604583333333333,0.4175,1.37511773191549,0.340921664091002,0.102,0.772727272727273,102,132,1000,"raw_mean",0.435897435897436
